date,code,totalCnt,forignerHaveLimit,forignerHaveCnt,min52week,max52week,per,eps,per_eps_date,estimate_per,estimate_eps,pbr,bps,pbr_bps_date,dvr
2021.04.09 기준(장마감),011210,27195083,27195083,2474457,108500,31450,35.06,2242,2020.12,18.00,4447,0.67,117390,2020.12,0.89
2021.04.09 기준(장마감),006260,32200000,32200000,4536731,80000,32750,16.70,3939,2020.12,10.00,6483,0.56,117666,2020.12,2.20
2021.04.09 기준(장마감),007310,3671981,3671981,604655,627000,516000,19.49,29291,2020.12,16.00,34668,1.41,405133,2020.12,1.40
2021.04.09 기준(장마감),069960,23402441,23402441,4025196,94000,53000,29.58,3005,2020.12,11.00,7781,0.46,193151,2020.12,1.12
2021.04.09 기준(장마감),001450,89400000,89400000,33737880,28000,19800,6.25,3712,2020.12,6.00,3978,0.38,60501,2020.12,4.31
2021.04.09 기준(장마감),012450,50630000,50630000,8956505,46650,21850,16.77,2388,2020.12,15.00,2706,0.78,51329,2020.12,1.50
2021.04.09 기준(장마감),006650,6500000,6500000,1370763,405500,89600,15.43,19576,2020.12,7.00,41262,0.98,306685,2020.12,0.99
2021.04.09 기준(장마감),003090,58141980,58141980,2970426,86700,11300,19.50,1692,2020.12,0,0,2.00,16495,2020.12,0.30
2021.04.09 기준(장마감),294870,65907330,65907330,7127801,32250,17300,8.09,3596,2020.12,5.00,5426,0.70,41626,2020.12,2.06
2021.04.09 기준(장마감),017800,40815191,40815191,11530675,52800,36413,19.40,2368,2020.12,21.00,2206,1.86,24732,2020.12,1.74
2021.04.09 기준(장마감),010120,30000000,30000000,4457636,79200,35900,21.49,2839,2020.12,15.00,4066,1.27,48133,2020.12,1.80
2021.04.09 기준(장마감),004800,21071025,21071025,1948142,95000,61500,0,-2504,2020.12,11.00,8163,0.77,112172,2020.12,5.81
2021.04.09 기준(장마감),004370,6082642,6082642,988759,401500,271500,12.02,24416,2020.12,15.00,19039,0.83,351731,2020.12,1.36
2021.04.09 기준(장마감),010780,30892606,30892606,1692578,59300,22050,14.35,4022,2020.12,9.00,6094,1.49,38672,2020.12,1.73
2021.04.09 기준(장마감),111770,44311468,44311468,11420120,43550,22200,11.99,3332,2020.12,10.00,3855,0.96,41828,2020.12,1.25
2021.04.09 기준(장마감),120110,26978840,26978840,4732586,64000,27850,9.36,6839,2020.12,15.00,4396,0.87,73257,2020.12,1.56
2021.04.09 기준(장마감),000240,93020173,93020173,8063524,23400,9240,10.13,1822,2020.12,0,0,0.50,36963,2020.12,2.71
2021.04.09 기준(장마감),005250,47028210,47028210,2563922,56300,20100,10.36,3451,2020.12,0,0,1.77,20248,2020.12,1.40
2021.04.09 기준(장마감),001230,95432737,95432737,24769592,18000,3805,25.51,682,2020.12,11.00,1526,0.80,21745,2020.12,1.15
2021.04.09 기준(장마감),185750,11426099,11426099,1049307,273774,83467,17.89,8020,2020.12,18.00,7964,2.95,48589,2020.12,0.66
2021.04.09 기준(장마감),004000,25800000,25800000,6050234,66500,31500,8.12,7705,2020.12,10.00,6492,0.97,64770,2020.12,2.40
2021.04.09 기준(장마감),003000,71063049,71063049,3690682,42537,19692,0,-101,2020.12,0,0,5.96,3775,2020.12,0.41
2021.04.09 기준(장마감),016380,100008897,100008897,165024,21300,7600,23.35,668,2020.12,0,0,1.61,9716,2020.12,0.64
2021.04.09 기준(장마감),069620,11586575,11586575,554376,286500,88200,118.98,1101,2020.12,0,0,2.56,51195,2020.12,0.46
2021.04.09 기준(장마감),051600,45000000,45000000,4768913,33950,26700,17.11,1935,2020.12,10.00,3210,1.42,23371,2020.12,3.46
2021.04.09 기준(장마감),031430,7140000,7140000,277309,220000,134000,29.24,7131,2020.12,24.00,8787,2.33,89514,2020.12,0.53
2021.04.09 기준(장마감),001740,248187647,248187647,30015875,5950,4480,39.86,139,2020.12,22.00,254,0.59,9414,2020.12,2.17
2021.04.09 기준(장마감),032350,69275662,69275662,3280099,22150,10000,0,-1183,2020.12,0,0,5.83,3313,2020.12,0
2021.04.09 기준(장마감),000210,15441262,15441262,3663557,97500,60400,6.51,13082,2020.12,0,0,1.27,67178,2020.12,1.53
2021.04.09 기준(장마감),161890,22881180,22881180,6658327,59900,39750,8.00,7004,2020.12,20.00,2850,2.05,27258,2020.12,0.62
2021.04.09 기준(장마감),192080,18374502,18374502,2387096,85800,46950,11.31,6127,2020.12,9.00,7410,1.73,39966,2020.12,0.50
2021.04.09 기준(장마감),009420,52240638,52240638,3354877,41950,21350,62.70,378,2020.12,58.00,409,6.69,3542,2020.12,0
2021.04.09 기준(장마감),214320,20000000,20000000,6072687,70400,44100,19.38,3174,2020.12,15.00,4018,1.60,38463,2020.12,2.93
2021.04.09 기준(장마감),014820,25618511,25618511,376374,63400,20000,23.98,1989,2020.12,0,0,2.53,18861,2020.12,1.26
2021.04.09 기준(장마감),192820,10049509,10049509,2379870,127500,80300,57.12,2127,2020.12,20.00,6181,3.56,34132,2020.12,0
2021.04.09 기준(장마감),001120,38760000,38760000,10325538,32850,11900,4.02,7678,2020.12,10.00,2943,0.83,37205,2020.12,1.29
2021.04.09 기준(장마감),013890,14406749,14406749,3157874,102181,53371,28.50,2912,2020.12,0,0,3.04,27338,2020.12,0.88
2021.04.09 기준(장마감),005300,8975123,8975123,930987,141500,85600,0,-1397,2020.12,22.00,6076,0.94,140845,2020.12,2.04
2021.04.09 기준(장마감),003520,182892731,182892731,8219782,12800,4815,0,-1,2020.12,0,0,10.16,626,2020.12,0
2021.04.09 기준(장마감),241590,60545435,60545435,2096641,19900,10200,28.47,662,2020.12,17.00,1125,2.20,8554,2020.12,0.24
2021.04.09 기준(장마감),003850,52120000,52120000,3410476,30100,10751,40.57,530,2020.12,34.00,633,3.14,6852,2020.12,0.43
2021.04.09 기준(장마감),003240,1113400,1113400,84162,1038000,632000,10.56,95038,2020.12,0,0,0.26,3928195,2020.12,0.15
2021.04.09 기준(장마감),006120,19037855,19037855,1923676,91600,23300,4.47,13091,2020.12,0,0,0.61,95522,2020.12,1.71
2021.04.09 기준(장마감),020560,74411764,37198441,14508515,29714,12805,0,-5373,2020.12,-5.00,-2778,1.08,13861,2020.12,0
2021.04.09 기준(장마감),052690,38220000,38220000,1120705,30000,14850,53.98,527,2020.12,0,0,2.17,13119,2020.12,0.99
2021.04.09 기준(장마감),000670,1842040,1842040,90885,660000,453000,8.18,72005,2020.12,0,0,0.31,1930799,2020.12,1.70
2021.04.09 기준(장마감),004490,14000000,14000000,3386295,146500,26200,16.35,4733,2020.12,0,0,0.94,82528,2020.12,0.65
2021.04.09 기준(장마감),073240,287260287,287260287,14493031,4280,2780,0,-289,2020.12,0,0,0.93,4065,2020.12,0
2021.04.09 기준(장마감),020000,24630000,24630000,7096559,42400,21350,12.04,3455,2020.12,11.00,3834,0.81,51075,2020.12,1.08
2021.04.09 기준(장마감),114090,61855670,61855670,3738163,18150,11650,0,-1040,2020.12,-14.00,-1116,2.05,7863,2020.12,0
2021.04.09 기준(장마감),093370,92606819,92606819,4212988,14000,6320,165.38,65,2020.12,0,0,4.57,2350,2020.12,0
2021.04.09 기준(장마감),001800,62645422,62645422,4131783,15850,11900,12.77,1237,2020.12,0,0,0.48,32688,2020.12,4.11
2021.04.09 기준(장마감),057050,12000000,5880000,3624338,88400,57600,8.55,9393,2020.12,6.00,12874,0.51,157026,2020.12,2.74
2021.04.09 기준(장마감),071840,23607712,23607712,3036163,45250,20650,33.28,1217,2020.12,8.00,4858,0.50,81582,2020.12,2.96
2021.04.09 기준(장마감),079550,22000000,22000000,1415355,47050,22000,16.34,2631,2020.12,14.00,3130,1.39,31034,2020.12,2.09
2021.04.09 기준(장마감),079160,35100000,35100000,2117586,30350,18150,0,-22531,2020.12,-9.00,-3053,7.07,3812,2020.12,0
2021.04.09 기준(장마감),284740,22437330,22437330,1323788,48750,32000,12.62,3321,2020.12,0,0,1.87,22357,2020.12,1.43
2021.04.09 기준(장마감),192400,7112437,7112437,426098,140500,74900,8.80,15003,2020.12,0,0,1.08,122418,2020.12,2.50
2021.04.09 기준(장마감),005440,97704482,97704482,10387791,10900,7080,13.15,728,2020.12,0,0,0.47,20402,2020.12,2.19
2021.04.09 기준(장마감),103140,28024278,28024278,3629970,39700,17550,12.94,2565,2020.12,9.00,3896,0.64,51561,2020.12,1.81
2021.04.09 기준(장마감),069260,40878588,40878588,3378481,27650,15400,18.51,1213,2020.12,10.00,2264,1.29,17420,2020.12,4.45
2021.04.09 기준(장마감),001680,34648025,34648025,5240307,30300,18450,7.60,3473,2020.12,7.00,3679,0.88,30083,2020.12,2.65
2021.04.09 기준(장마감),064960,14623136,14623136,3435468,81600,32400,16.12,3723,2020.12,10.00,5798,1.08,55310,2020.12,2.67
2021.04.09 기준(장마감),105630,40000000,40000000,3262379,23300,10000,18.25,1123,2020.12,11.00,1867,1.91,10738,2020.12,2.44
2021.04.09 기준(장마감),000150,16523835,16523835,1236341,66700,34200,0,-25839,2020.12,0,0,0.53,93238,2020.12,4.04
2021.04.09 기준(장마감),115390,53007638,53007638,38585242,15450,9860,68.89,217,2020.12,0,0,1.19,12548,2020.12,0
2021.04.09 기준(장마감),000070,8564271,8564271,661293,121500,46700,7.95,11537,2020.12,0,0,0.47,196350,2020.12,2.45
2021.04.09 기준(장마감),108670,8967670,8967670,1957141,102000,37750,0,-7712,2020.12,0,0,1.04,83945,2020.12,0.34
2021.04.09 기준(장마감),002350,97667877,97667877,6403927,8520,5010,0,-161,2020.12,10.00,795,0.52,15031,2020.12,1.35
2021.04.09 기준(장마감),049770,3859124,3859124,247789,225000,160500,9.63,20194,2020.12,9.00,21197,1.00,193553,2020.12,1.80
2021.04.09 기준(장마감),012630,59741721,59741721,13055123,12750,8350,7.24,1734,2020.12,0,0,0.31,40842,2020.12,1.99
2021.04.09 기준(장마감),006390,16821290,16821290,69255,45200,23250,11.50,3732,2020.12,0,0,2.82,15211,2020.12,2.56
2021.04.09 기준(장마감),003230,7533015,7533015,536780,140000,86100,10.09,8922,2020.12,9.00,9531,1.98,45472,2020.12,0.89
2021.04.09 기준(장마감),007570,19085664,19085664,1927235,106500,31100,61.58,557,2020.12,0,0,3.09,11109,2020.12,0.35
2021.04.09 기준(장마감),018250,26409935,26409935,525525,29200,19950,56.22,434,2020.12,30.00,824,1.92,12707,2020.12,0.82
2021.04.09 기준(장마감),005610,8629009,8629009,212859,79100,59500,0,-1444,2020.12,16.00,4710,1.98,37383,2020.12,1.49
2021.04.09 기준(장마감),001060,21539926,21539926,1216379,44632,26935,0,-666,2020.12,0,0,3.23,9176,2020.12,1.07
2021.04.09 기준(장마감),005180,9851241,9851241,2385662,70000,52000,17.66,3540,2020.12,14.00,4365,0.94,66675,2020.12,2.56
2021.04.09 기준(장마감),145990,10313449,10313449,466392,76500,33950,10.54,5396,2020.12,0,0,0.49,116622,2020.12,2.20
2021.04.09 기준(장마감),009410,38899098,38899098,4407532,13950,6250,1.47,8432,2020.12,0,0,0.78,15978,2020.12,2.62
2021.04.09 기준(장마감),008350,110179090,110179090,6421032,6970,3620,39.95,95,2020.12,0,0,2.21,1716,2020.12,0
2021.04.12 기준(장마감),005930,5969782550,5969782550,3271099802,96800,47200,21.66,3841,2020.12,16.00,5140,2.11,39406,2020.12,3.60
2021.04.12 기준(장마감),000660,728002365,728002365,367641302,150500,71300,21.05,6532,2020.12,11.00,12149,1.81,75860,2020.12,0.85
2021.04.12 기준(장마감),035420,164263395,164263395,93740678,410000,162500,63.23,6097,2020.12,40.00,9576,7.72,49961,2020.12,0.10
2021.04.12 기준(장마감),051910,70592343,70592343,31096529,1050000,314000,124.75,6549,2020.12,28.00,28985,3.47,235460,2020.12,1.22
2021.04.12 기준(장마감),207940,66165000,66165000,6788637,883000,529000,214.72,3642,2020.12,146.00,5340,11.25,69505,2020.12,0
2021.04.12 기준(장마감),035720,88761861,88761861,30335969,561000,157000,314.19,1776,2020.12,86.00,6502,7.62,73233,2020.12,0.03
2021.04.12 기준(장마감),005380,213668187,213668187,65512243,289000,89400,43.94,5143,2020.12,12.00,19409,0.85,266968,2020.12,1.33
2021.04.12 기준(장마감),006400,68764530,68764530,29645840,818000,241000,80.21,8166,2020.12,47.00,13949,3.38,194065,2020.12,0.15
2021.04.12 기준(장마감),068270,135027731,135027731,28804902,396240,196892,83.54,3717,2020.12,52.00,6008,12.70,24441,2020.12,0
2021.04.12 기준(장마감),000270,405363347,405363347,137235434,102000,27400,22.97,3670,2020.12,9.00,9486,1.13,74556,2020.12,1.19
2021.04.12 기준(장마감),005490,87186835,87186835,47041577,336000,164500,17.93,18376,2020.12,9.00,34715,0.56,583189,2020.12,2.43
2021.04.12 기준(장마감),012330,94793094,94793094,37338832,405000,166000,18.81,16082,2020.12,10.00,29190,0.84,359387,2020.12,1.32
2021.04.12 기준(장마감),066570,163647814,163647814,50552668,193000,51300,14.38,10885,2020.12,11.00,14185,1.83,85732,2020.12,0.77
2021.04.12 기준(장마감),096770,92465564,92465564,20647802,327500,93000,0,-23185,2020.12,47.00,5635,1.53,173957,2020.12,0
2021.04.12 기준(장마감),051900,15618197,15618197,7162497,1706000,1166000,34.74,45018,2020.12,31.00,51248,5.51,283837,2020.12,0.70
2021.04.12 기준(장마감),028260,186887081,186887081,28091601,160000,91500,23.68,5468,2020.12,20.00,6339,0.71,183094,2020.12,1.78
2021.04.12 기준(장마감),017670,80745711,39565399,30953730,285500,189500,15.19,18631,2020.12,12.00,24132,0.85,332887,2020.12,3.53
2021.04.12 기준(장마감),105560,415807920,415807920,286840949,56200,30700,6.43,8309,2020.12,6.00,9094,0.49,109086,2020.12,3.32
2021.04.12 기준(장마감),034730,70360297,70360297,15004926,360500,172500,110.67,2670,2020.12,19.00,15297,0.90,329780,2020.12,2.37
2021.04.12 기준(장마감),036570,21954022,21954022,11403025,1048000,620000,33.86,26756,2020.12,22.00,40497,5.94,152449,2020.12,0.94
2021.04.12 기준(장마감),055550,516599554,516599554,310317151,37950,26850,5.55,6742,2020.12,5.00,6987,0.45,82515,2020.12,4.01
2021.04.12 기준(장마감),003550,172557131,172557131,60866873,119000,58000,11.40,8334,2020.12,8.00,11468,0.82,115254,2020.12,2.63
2021.04.12 기준(장마감),015760,641964077,256785634,106768493,30050,18700,7.69,3102,2020.12,21.00,1149,0.22,107945,2020.12,5.10
2021.04.12 기준(장마감),032830,200000000,200000000,25794637,87400,43850,12.01,6329,2020.12,10.00,7804,0.33,233300,2020.12,3.29
2021.04.12 기준(장마감),090430,58458490,58458490,19486543,276500,149000,501.96,509,2020.12,52.00,4910,3.92,65223,2020.12,0.31
2021.04.12 기준(장마감),018260,77377800,77377800,9406457,229500,152000,32.54,5731,2020.12,21.00,9065,2.16,86219,2020.12,1.29
2021.04.12 기준(장마감),009150,74693696,74693696,25929170,223000,99400,24.54,7783,2020.12,17.00,11388,2.50,76406,2020.12,0.73
2021.04.12 기준(장마감),003670,77463220,77463220,5665470,184500,42894,366.59,461,2020.12,119.00,1419,10.84,15589,2020.12,0.17
2021.04.12 기준(장마감),086790,300242062,300242062,206132105,43100,23000,4.74,8784,2020.12,5.00,9173,0.39,105341,2020.12,4.45
2021.04.12 기준(장마감),251270,85940234,85940234,20476513,204500,90400,38.39,3647,2020.12,34.00,4080,2.12,66080,2020.12,0.55
2021.04.12 기준(장마감),033780,137292497,137292497,54640216,89500,75500,9.61,8535,2020.12,10.00,8348,1.13,72831,2020.12,5.85
2021.04.12 기준(장마감),011200,340648197,340648197,37145831,35700,3265,77.86,384,2020.12,4.00,7133,5.79,5164,2020.12,0
2021.04.12 기준(장마감),011170,34275419,34275419,8875936,338000,164000,62.95,4623,2020.12,8.00,37576,0.78,374803,2020.12,1.24
2021.04.12 기준(장마감),018880,533800000,533800000,104648741,20200,8490,86.96,207,2020.12,27.00,674,4.54,3968,2020.12,1.78
2021.04.12 기준(장마감),003490,347820825,173875635,36582880,31950,11152,0,-1185,2020.12,-88.00,-303,1.89,14170,2020.12,0
2021.04.12 기준(장마감),009540,70773116,70773116,12748876,140000,74300,0,-11781,2020.12,89.00,1472,0.85,154230,2020.12,0
2021.04.12 기준(장마감),009830,191278497,191278497,32896610,58740,13134,26.29,1843,2020.12,13.00,3853,1.36,35553,2020.12,0
2021.04.12 기준(장마감),000810,47374837,47374837,22027928,212000,162500,12.76,14931,2020.12,11.00,17126,0.50,382525,2020.12,4.62
2021.04.12 기준(장마감),352820,35623760,35623760,2688133,351000,141000,0,0,2020.12,52.00,4863,0,0,2020.12,0
2021.04.12 기준(장마감),034220,357815700,357815700,85753502,26300,10000,0,-250,2020.12,9.00,2720,0.78,31863,2020.12,0
2021.04.12 기준(장마감),010950,112582792,112582792,85138566,92300,50300,0,-6827,2020.12,13.00,5952,1.60,48810,2020.12,0
2021.04.12 기준(장마감),326030,78313250,78313250,6368406,269500,98000,0,-3442,2020.12,0,0,22.73,4840,2020.12,0
2021.04.12 기준(장마감),010130,18870000,18870000,4240999,467000,334000,13.60,30363,2020.12,12.00,34599,1.05,394347,2020.12,3.63
2021.04.12 기준(장마감),011780,30467691,30467691,7871311,293500,63700,14.25,17405,2020.12,7.00,34571,2.20,112845,2020.12,1.69
2021.04.12 기준(장마감),316140,722267683,722267683,198148867,10850,7700,5.75,1810,2020.12,4.00,2352,0.33,31918,2020.12,3.46
2021.04.12 기준(장마감),030200,261111808,127944788,112164171,28750,21100,11.05,2520,2020.12,9.00,3013,0.48,58008,2020.12,4.85
2021.04.12 기준(장마감),024110,738664360,738664360,88485100,10150,7190,4.58,2005,2020.12,5.00,2021,0.27,33494,2020.12,5.13
2021.04.12 기준(장마감),086280,37500000,37500000,12275631,235000,95500,11.04,16165,2020.12,11.00,15833,1.32,135079,2020.12,1.96
2021.04.12 기준(장마감),004020,133445785,133445785,26882058,51200,18350,0,-3222,2020.12,16.00,3054,0.40,124257,2020.12,1.00
2021.04.12 기준(장마감),006800,635316408,635316408,95637879,11100,5000,10.04,1021,2020.12,10.00,1070,0.72,14269,2020.12,1.95
2021.04.12 기준(장마감),161390,123875069,123875069,51867390,54000,20100,17.30,3006,2020.12,11.00,4628,0.86,60477,2020.12,1.25
2021.04.12 기준(장마감),097950,15054186,15054186,3761176,474000,226500,9.95,41851,2020.12,12.00,35580,1.27,329172,2020.12,0.96
2021.04.12 기준(장마감),071050,55725992,55725992,17448966,101500,42650,7.38,14021,2020.12,6.00,16832,1.08,96097,2020.12,2.90
2021.04.12 기준(장마감),002790,82458180,82458180,16184974,68900,43550,619.44,108,2020.12,45.00,1499,1.85,36218,2020.12,0.34
2021.04.12 기준(장마감),032640,436611361,213939571,131399722,14250,10800,11.79,1069,2020.12,8.00,1515,0.75,16891,2020.12,3.57
2021.04.12 기준(장마감),011790,37868298,37868298,3703778,143000,41000,145.60,989,2020.12,38.00,3744,2.85,50569,2020.12,0.69
2021.04.12 기준(장마감),035250,213940500,213940500,46039675,27400,19950,0,-1289,2020.12,57.00,434,1.55,16016,2020.12,0
2021.04.12 기준(장마감),000720,111355765,111355765,22654022,47050,29300,41.67,1098,2020.12,12.00,3926,0.77,59502,2020.12,1.31
2021.04.12 기준(장마감),271560,39536132,39536132,16821980,164500,108000,18.84,6768,2020.12,16.00,7775,2.75,46294,2020.12,0.59
2021.04.12 기준(장마감),021240,73799619,73799619,43325506,93300,58100,12.40,5486,2020.12,11.00,5930,3.31,20554,2020.12,1.76
2021.04.12 기준(장마감),034020,374637429,374637429,37851729,17700,3293,0,-3924,2020.12,0,0,1.55,8511,2020.12,0
2021.04.12 기준(장마감),011070,23667107,23667107,7124332,238000,117500,20.85,9977,2020.12,9.00,23524,2.03,102588,2020.12,0.34
2021.04.12 기준(장마감),019170,52984990,52984990,6158022,214000,15100,997.80,91,2020.12,0,0,12.47,7284,2020.12,0.11
2021.04.12 기준(장마감),010140,630000000,630000000,100084425,8000,4010,0,-2353,2020.12,-28.00,-277,1.24,6164,2020.12,0
2021.04.12 기준(장마감),139480,27875819,27875819,8474621,191500,102500,13.06,12979,2020.12,13.00,12634,0.50,336509,2020.12,1.18
2021.04.12 기준(장마감),000100,69972959,69972959,13556579,81000,43635,24.29,2709,2020.12,40.00,1644,2.34,28119,2020.12,0.58
2021.04.12 기준(장마감),267250,15798617,15798617,2724473,327500,203000,0,-7631,2020.12,67.00,4226,3.12,90716,2020.12,1.31
2021.04.12 기준(장마감),128940,12078282,12078282,1615989,427000,230236,345.45,990,2020.12,73.00,4679,5.62,60843,2020.12,0.14
2021.04.12 기준(장마감),241560,100249166,100249166,23754102,43650,21100,16.67,2468,2020.12,14.00,2932,1.01,40637,2020.12,0
2021.04.12 기준(장마감),000120,22812344,22812344,5032013,194500,130500,33.01,5393,2020.12,19.00,9507,1.06,167357,2020.12,0
2021.04.12 기준(장마감),008930,67304611,67304611,1087917,96600,24865,179.46,336,2020.12,0,0,6.04,9986,2020.12,0.32
2021.04.12 기준(장마감),029780,115858891,115858891,13159641,35700,27100,10.04,3442,2020.12,10.00,3610,0.52,66718,2020.12,5.21
2021.04.12 기준(장마감),006280,11686538,11686538,2197649,538000,139500,49.03,6935,2020.12,49.00,6883,3.47,98003,2020.12,0.44
2021.04.12 기준(장마감),003410,503859595,503859595,16639762,7920,5143,27.92,274,2020.12,23.00,333,2.21,3462,2020.12,5.75
2021.04.12 기준(장마감),006360,85490868,85490868,22839974,46350,22500,11.50,3890,2020.12,7.00,6562,0.86,51755,2020.12,2.68
2021.04.12 기준(장마감),016360,89300000,89300000,24263748,47250,25900,7.27,5686,2020.12,6.00,7306,0.69,59542,2020.12,5.32
2021.04.12 기준(장마감),078930,92915378,92915378,16649629,42050,30300,0,-2563,2020.12,7.00,5918,0.44,88236,2020.12,4.87
2021.04.12 기준(장마감),039490,26031389,26031389,5988970,167500,68500,4.95,27681,2020.12,5.00,26775,1.20,114155,2020.12,2.19
2021.04.12 기준(장마감),020150,46110835,46110835,4162776,82300,34000,83.06,927,2020.12,46.00,1677,5.81,13255,2020.12,0.26
2021.04.12 기준(장마감),023530,28288755,28288755,3424573,135000,75200,0,-27783,2020.12,21.00,6058,0.36,346706,2020.12,2.23
2021.04.12 기준(장마감),180640,66262654,66262654,10191287,111000,49450,0,-4476,2020.12,0,0,2.36,22668,2020.12,0
2021.04.12 기준(장마감),112610,42171403,42171403,4226091,108000,12763,99.05,845,2020.12,41.00,2040,7.22,11587,2020.12,0.57
2021.04.12 기준(장마감),047810,97475107,97475107,13336535,41000,21400,46.93,766,2020.12,38.00,958,2.93,12264,2020.12,0.56
2021.04.12 기준(장마감),004990,104909237,104909237,11389884,46650,25500,0,-1874,2020.12,0,0,0.37,89735,2020.12,3.00
2021.04.12 기준(장마감),005940,281408887,281408887,46922513,12900,8120,6.22,1921,2020.12,3.00,3667,0.62,19352,2020.12,5.86
2021.04.12 기준(장마감),008770,39248121,39248121,7140790,90900,66000,0,-7085,2020.12,141.00,605,5.19,16472,2020.12,0.23
2021.04.12 기준(장마감),336260,65493726,65493726,12504097,65400,6740,263.21,193,2020.12,175.00,290,8.11,6263,2020.12,0
2021.04.12 기준(장마감),005830,70800000,70800000,30181054,54600,36700,5.85,7893,2020.12,6.00,7853,0.43,106826,2020.12,4.76
2021.04.12 기준(장마감),028670,534569512,534569512,56601845,7390,3040,34.80,173,2020.12,16.00,369,1.15,5250,2020.12,0.83
2021.04.12 기준(장마감),026960,99700000,99700000,3745926,44500,15700,27.26,1174,2020.12,0,0,2.28,14005,2020.12,2.19
2021.04.12 기준(장마감),012750,37999178,37999178,21340650,104500,78800,22.01,3739,2020.12,20.00,4169,2.01,40939,2020.12,3.04
2021.04.12 기준(장마감),042660,107290669,107290669,9361208,30700,15500,35.94,807,2020.12,52.00,553,0.80,36066,2020.12,0
2021.04.12 기준(장마감),008560,675961727,675961727,97930739,4800,2805,5.95,773,2020.12,6.00,743,0.70,6557,2020.12,6.96
2021.04.12 기준(장마감),285130,11741396,11741396,2313140,467000,74000,13.68,19267,2020.12,0,0,3.61,73061,2020.12,0.76
2021.04.12 기준(장마감),204320,46957120,46957120,11224760,89000,22000,534.15,123,2020.12,15.00,4363,1.88,34970,2020.12,0
2021.04.12 기준(장마감),036460,92313000,27693901,8686746,35300,23100,0,-1864,2020.12,9.00,3575,0.38,87164,2020.12,0
2021.04.12 기준(장마감),014680,11335195,11335195,4595592,269500,77700,24.25,10864,2020.12,19.00,13898,5.28,49890,2020.12,0.68
2021.04.12 기준(장마감),009240,23533928,23533928,5603826,129000,59500,44.85,2765,2020.12,32.00,3920,3.52,35223,2020.12,1.05
2021.04.12 기준(장마감),007070,77000000,77000000,11879553,44900,30500,17.24,2187,2020.12,18.00,2134,1.26,29928,2020.12,2.39
2021.04.12 기준(장마감),282330,17283906,17283906,5565688,181000,115000,23.03,7100,2020.12,18.00,9317,4.05,40337,2020.12,1.47
2021.04.12 기준(장마감),010060,23849371,23849371,4442317,138500,35800,0,-10321,2020.12,14.00,8650,1.19,98978,2020.12,0
2021.04.12 기준(장마감),088350,868530000,868530000,61944432,3665,1300,11.92,271,2020.12,7.00,452,0.19,16857,2020.12,0.93
2021.04.12 기준(장마감),047040,415622638,415622638,38020636,7090,2685,9.82,683,2020.12,6.00,1047,1.03,6509,2020.12,0
2021.04.12 기준(장마감),004170,9845181,9845181,2599250,300000,200000,0,-10512,2020.12,15.00,19152,0.80,349962,2020.12,0.54
2021.04.12 기준(장마감),001040,29176998,29176998,5515681,118500,68800,38.44,2430,2020.12,11.00,8830,0.67,138484,2020.12,2.14
2021.04.12 기준(장마감),028050,196000000,196000000,49748054,14700,9960,11.09,1249,2020.12,9.00,1568,1.70,8167,2020.12,0
2021.04.12 기준(장마감),010620,39942149,39942149,5072310,69500,27050,0,-488,2020.12,48.00,1405,1.15,58333,2020.12,0
2021.04.12 기준(장마감),081660,60752222,60752222,27285918,48550,30150,18.59,2286,2020.12,11.00,4041,1.98,21506,2020.12,0.44
2021.04.12 기준(장마감),000080,70133611,70133611,5062337,47050,28150,29.77,1216,2020.12,22.00,1625,2.35,15388,2020.12,2.07
2021.04.12 기준(장마감),030000,115041225,115041225,37639774,23050,15800,15.86,1368,2020.12,15.00,1434,2.18,9948,2020.12,3.87
2021.04.12 기준(장마감),002380,8886471,8886471,1076350,279500,132500,4.18,67079,2020.12,0,0,0.44,636034,2020.12,2.03
2021.04.12 기준(장마감),375500,19358738,19358738,4408776,136000,103500,0,0,,6.00,22093,0,0,,0
2021.04.12 기준(장마감),047050,123375149,123375149,13258258,25400,12200,10.34,1934,2020.12,8.00,2358,0.78,25598,2020.12,3.50
2021.04.12 기준(장마감),000990,44398588,44398588,7892402,74300,21350,14.75,3730,2020.12,0,0,3.01,18294,2020.12,0.64
2021.04.12 기준(장마감),007700,15400000,15400000,1620051,156000,79900,28.18,5571,2020.12,20.00,7944,4.36,35987,2020.12,0.64
2021.04.12 기준(장마감),000880,74958735,74958735,14723577,37600,17100,14.29,2184,2020.12,7.00,4415,0.64,49098,2020.12,2.24
2021.04.12 기준(장마감),042670,219623162,219623162,18885570,12050,4110,14.92,707,2020.12,9.00,1117,0.96,11012,2020.12,0
2021.04.12 기준(장마감),272210,110230389,110230389,3827630,23400,7180,23.91,849,2020.12,30.00,681,2.16,9378,2020.12,1.13
2021.04.12 기준(장마감),138930,325935246,325935246,127721488,6970,4370,4.27,1593,2020.12,4.00,1783,0.25,26905,2020.12,4.71
2021.04.12 기준(장마감),064350,109142293,109142293,5767030,24250,11750,61.38,325,2020.12,51.00,392,1.60,12493,2020.12,0
2021.04.12 기준(장마감),006260,32200000,32200000,4538160,80000,32750,16.68,3939,2020.12,10.00,6483,0.56,117666,2020.12,2.21
2021.04.12 기준(장마감),007310,3671981,3671981,605479,627000,516000,19.63,29291,2020.12,17.00,34668,1.42,405133,2020.12,1.39
